,anzsic06,Area,year,geo_count,ec_count
4232605,A,A121100,2005,21,0
4232606,A,A121300,2005,0,0
4232607,A,A121400,2005,0,0
4232608,A,A121500,2005,3,0
4232609,A,A121600,2005,0,0
4232610,A,A121700,2005,3,30
4232611,A,A121900,2005,3,9
4232612,A,A122000,2005,3,0
4232613,A,A122100,2005,3,0
4232614,A,A122200,2005,6,0
4232615,A,A122300,2005,0,0
4232616,A,A122500,2005,3,0
4232617,A,A122600,2005,3,0
4232618,A,A122700,2005,3,0
4232619,A,A122800,2005,0,0
4232620,A,A122900,2005,3,0
4232621,A,A123000,2005,0,21
4232622,A,A123200,2005,3,0
4232623,A,A123300,2005,3,18
4232624,A,A123400,2005,0,0
4232625,A,A123700,2005,6,0
4232626,A,A123900,2005,6,0
4232627,A,A124100,2005,3,6
4232628,A,A124200,2005,0,9
4232629,A,A124300,2005,3,0
4232630,A,A124500,2005,0,0
4232631,A,A124700,2005,15,30
4232632,A,A124800,2005,3,6
4232633,A,A124900,2005,6,70
4232634,A,A125000,2005,3,3
4232635,A,A125100,2005,3,0
4232636,A,A125200,2005,0,0
4232637,A,A125300,2005,0,0
4232638,A,A125400,2005,3,0
4232639,A,A125500,2005,3,0
4232640,A,A125600,2005,0,0
4232641,A,A125700,2005,3,0
4232642,A,A125800,2005,0,0
4232643,A,A125900,2005,3,0
4232644,A,A126000,2005,6,6
4232645,A,A126100,2005,0,3
4232646,A,A126200,2005,6,0
4232647,A,A126300,2005,3,0
4232648,A,A126500,2005,0,0
4232649,A,A126600,2005,9,0
4232650,A,A126700,2005,3,0
4232651,A,A126800,2005,6,0
4232652,A,A126900,2005,3,0
4232653,A,A127000,2005,6,12
4232654,A,A127400,2005,0,0
4232655,A,A127500,2005,6,0
4232656,A,A127600,2005,15,25
4232657,A,A127700,2005,3,0
4232658,A,A127800,2005,0,12
4232659,A,A127900,2005,3,0
4232660,A,A128000,2005,6,0
4232661,A,A128100,2005,0,0
4232662,A,A128200,2005,3,0
4232663,A,A128300,2005,3,0
4232664,A,A128400,2005,6,0
4232665,A,A128500,2005,0,0
4232666,A,A128700,2005,0,140
4232667,A,A128900,2005,0,0
4232668,A,A129100,2005,3,0
4232669,A,A129400,2005,3,6
4232670,A,A129500,2005,0,3
4232671,A,A129600,2005,6,3
4232672,A,A129700,2005,0,0
4232673,A,A129900,2005,3,0
4232674,A,A130000,2005,21,21
4232675,A,A130200,2005,6,0
4232676,A,A130600,2005,0,0
4232677,A,A130700,2005,6,0
4232678,A,A130800,2005,6,0
4232679,A,A130900,2005,3,0
4232680,A,A131000,2005,3,0
4232681,A,A131100,2005,3,0
4232682,A,A131200,2005,3,0
4232683,A,A131300,2005,6,0
4232684,A,A131500,2005,0,0
4232685,A,A131600,2005,0,0
4232686,A,A131700,2005,3,18
4232687,A,A131800,2005,3,0
4232688,A,A132000,2005,0,0
4232689,A,A132200,2005,0,0
4232690,A,A132400,2005,0,0
4232691,A,A132500,2005,0,0
4232692,A,A132600,2005,3,0
4232693,A,A132700,2005,0,0
4232694,A,A132800,2005,3,0
4232695,A,A132900,2005,3,0
4232696,A,A133000,2005,6,0
4232697,A,A133100,2005,3,0
4232698,A,A133200,2005,15,6
4232699,A,A133300,2005,27,60
4232700,A,A133500,2005,3,0
4232701,A,A133600,2005,3,3
4232702,A,A133700,2005,9,6
4232703,A,A133900,2005,3,6
4232704,A,A134000,2005,3,0
4232705,A,A134100,2005,3,0
4232706,A,A134200,2005,0,0
4232707,A,A134300,2005,3,3
4232708,A,A134400,2005,3,0
4232709,A,A134500,2005,0,0
4232710,A,A134600,2005,3,0
4232711,A,A134700,2005,0,0
4232712,A,A134900,2005,3,0
4232713,A,A135000,2005,3,0
4232714,A,A135200,2005,0,0
4232715,A,A135400,2005,6,3
4232716,A,A135500,2005,0,0
4232717,A,A135600,2005,3,0
4232718,A,A135700,2005,9,0
4232719,A,A135900,2005,0,0
4232720,A,A136000,2005,6,6
4232721,A,A136100,2005,3,0
4232722,A,A136200,2005,3,0
4232723,A,A136400,2005,9,0
4232724,A,A136500,2005,3,3
4232725,A,A136600,2005,0,9
4232726,A,A136700,2005,3,3
4232727,A,A137000,2005,0,0
4232728,A,A137300,2005,0,0
4232729,A,A137400,2005,3,0
4232730,A,A137500,2005,0,0
4232731,A,A137600,2005,0,0
4232732,A,A137800,2005,3,0
4232733,A,A137900,2005,3,0
4232734,A,A138000,2005,0,0
4232735,A,A138200,2005,3,3
4232736,A,A138300,2005,3,0
4232737,A,A138400,2005,6,0
4232738,A,A138500,2005,9,3
4232739,A,A138700,2005,12,0
4232740,A,A139000,2005,0,0
4488348,A,A100100,2004,90,120
4488349,A,A100200,2004,195,150
4488350,A,A100300,2004,33,25
4488351,A,A100400,2004,60,80
4488352,A,A100500,2004,57,70
4488353,A,A100600,2004,24,15
4488354,A,A100700,2004,48,75
4488355,A,A100800,2004,39,110
4488356,A,A100900,2004,69,35
4488357,A,A101000,2004,45,18
4488358,A,A101100,2004,30,25
4488359,A,A101200,2004,96,6
4488360,A,A101300,2004,99,25
4488361,A,A101400,2004,57,130
4488362,A,A101500,2004,63,25
4488363,A,A101600,2004,60,40
4488364,A,A101700,2004,78,21
4488365,A,A101800,2004,54,35
4488366,A,A101900,2004,69,40
4488367,A,A102000,2004,102,20
4488368,A,A102100,2004,48,18
4488369,A,A102200,2004,120,180
4488370,A,A102300,2004,135,85
4488371,A,A102400,2004,42,60
4488372,A,A102500,2004,51,35
4488373,A,A102600,2004,108,70
4488374,A,A102700,2004,63,25
4488375,A,A102800,2004,21,200
4488376,A,A102900,2004,51,15
4488377,A,A103000,2004,21,21
4488378,A,A103100,2004,72,70
4488379,A,A103200,2004,72,30
4488380,A,A103300,2004,66,45
4488381,A,A103400,2004,78,95
4488382,A,A103500,2004,48,60
4488383,A,A103600,2004,54,15
4488384,A,A103700,2004,12,6
4488385,A,A103800,2004,6,3
4488386,A,A103900,2004,6,0
4488387,A,A104000,2004,42,45
4488388,A,A104100,2004,87,30
4488389,A,A104200,2004,12,6
4488390,A,A104300,2004,6,0
4488391,A,A104400,2004,18,18
4488392,A,A104500,2004,9,9
4488393,A,A104600,2004,15,9
4488394,A,A104700,2004,96,45
4488395,A,A104800,2004,252,240
4488396,A,A104900,2004,192,95
4488397,A,A105000,2004,6,3
4488398,A,A105100,2004,123,60
4488399,A,A105200,2004,18,35
4488400,A,A105300,2004,111,55
4488401,A,A105400,2004,357,180
4488402,A,A105500,2004,30,110
4488403,A,A105600,2004,48,18
4488404,A,A105700,2004,69,40
4488405,A,A105800,2004,6,9
4488406,A,A105900,2004,12,12
4488407,A,A106000,2004,9,0
4488408,A,A106100,2004,9,0
4488409,A,A106200,2004,6,3
4488410,A,A106300,2004,78,30
4488411,A,A106400,2004,3,0
4488412,A,A106500,2004,12,0
4488413,A,A106600,2004,15,0
4488414,A,A106700,2004,57,25
4488415,A,A106800,2004,3,3
4488416,A,A106900,2004,18,6
4488417,A,A107000,2004,6,3
4488418,A,A107100,2004,27,30
4488419,A,A107200,2004,12,3
4488420,A,A107300,2004,9,3
4488421,A,A107400,2004,3,0
4488422,A,A107500,2004,3,0
4488423,A,A107600,2004,21,6
4488424,A,A107700,2004,54,25
4488425,A,A107800,2004,234,95
4488426,A,A107900,2004,9,12
4488427,A,A108000,2004,72,25
4488428,A,A108100,2004,9,0
4488429,A,A108200,2004,0,0
4488430,A,A108300,2004,9,3
4488431,A,A108400,2004,21,3
4488432,A,A108500,2004,57,40
4488433,A,A108600,2004,192,130
4488434,A,A108700,2004,15,6
4488435,A,A108800,2004,18,18
4488436,A,A108900,2004,21,25
4488437,A,A109000,2004,105,45
4488438,A,A109100,2004,450,450
4488439,A,A109200,2004,318,260
4488440,A,A109300,2004,63,75
4488441,A,A109400,2004,357,230
4488442,A,A109500,2004,171,100
4488443,A,A109600,2004,54,20
4488444,A,A109700,2004,162,140
4488445,A,A109800,2004,102,50
4488446,A,A109900,2004,9,3
4488447,A,A110000,2004,0,0
4488448,A,A110100,2004,12,0
4488449,A,A110200,2004,183,90
4488450,A,A110300,2004,9,0
4488451,A,A110400,2004,285,140
4488452,A,A110500,2004,39,15
4488453,A,A110700,2004,168,260
4488454,A,A110800,2004,129,65
4488455,A,A110900,2004,69,35
4488456,A,A111100,2004,33,30
4488457,A,A111200,2004,201,90
4488458,A,A111300,2004,42,9
4488459,A,A111400,2004,30,55
4488460,A,A111500,2004,78,140
4488461,A,A111600,2004,141,50
4488462,A,A111700,2004,9,25
4488463,A,A111800,2004,18,12
4488464,A,A111900,2004,18,6
4488465,A,A112000,2004,3,0
4488466,A,A112100,2004,72,25
4488467,A,A112200,2004,9,12
4488468,A,A112300,2004,72,21
4488469,A,A112400,2004,18,18
4488470,A,A112500,2004,60,30
4488471,A,A112600,2004,57,15
4488472,A,A112700,2004,6,0
4488473,A,A112800,2004,3,0
4488474,A,A113000,2004,6,3
4488475,A,A113100,2004,3,0
4488476,A,A113200,2004,57,55
4488477,A,A113300,2004,6,0
4488478,A,A113400,2004,48,25
4488479,A,A113500,2004,45,18
4488480,A,A113600,2004,3,0
4488481,A,A113700,2004,12,6
4488482,A,A113800,2004,18,15
4488483,A,A114000,2004,3,0
4488484,A,A114100,2004,15,0
4488485,A,A114200,2004,21,30
4488486,A,A114300,2004,6,12
4488487,A,A114400,2004,3,0
4488488,A,A114500,2004,3,0
4488489,A,A114600,2004,3,0
4488490,A,A114700,2004,69,70
4488491,A,A114800,2004,12,25
4488492,A,A114900,2004,9,9
4488493,A,A115000,2004,51,35
4488494,A,A115100,2004,3,0
4488495,A,A115200,2004,3,0
4488496,A,A115300,2004,27,6
4488497,A,A115400,2004,3,0
4488498,A,A115500,2004,30,35
4488499,A,A115600,2004,24,45
4488500,A,A115800,2004,3,0
4488501,A,A115900,2004,15,80
4488502,A,A116000,2004,0,0
4488503,A,A116100,2004,87,120
4488504,A,A116200,2004,6,0
4488505,A,A116300,2004,21,50
4488506,A,A116400,2004,63,30
4488507,A,A116500,2004,0,0
4488508,A,A116600,2004,9,50
4488509,A,A116700,2004,6,9
4488510,A,A116800,2004,3,0
4488511,A,A116900,2004,3,0
4488512,A,A117000,2004,93,230
4488513,A,A117100,2004,12,18
4488514,A,A117200,2004,3,0
4488515,A,A117300,2004,3,0
4488516,A,A117400,2004,3,0
4488517,A,A117600,2004,0,0
4488518,A,A117700,2004,6,6
4488519,A,A117900,2004,0,0
4488520,A,A118000,2004,30,35
4488521,A,A118100,2004,0,0
4488522,A,A118200,2004,3,6
4488523,A,A118300,2004,3,0
4488524,A,A118400,2004,0,90
4488525,A,A118600,2004,12,110
4488526,A,A118700,2004,0,0
4488527,A,A118800,2004,6,50
4488528,A,A118900,2004,3,3
4488529,A,A119000,2004,0,0
4488530,A,A119100,2004,3,0
4488531,A,A119200,2004,3,9
4488532,A,A119400,2004,6,0
4488533,A,A119500,2004,3,0
4488534,A,A119600,2004,3,3
4488535,A,A119700,2004,3,0
4488536,A,A120000,2004,6,0
4488537,A,A120100,2004,12,18
4488538,A,A120200,2004,9,90
4488539,A,A120300,2004,6,0
4488540,A,A120400,2004,3,0
4488541,A,A120500,2004,0,0
4488542,A,A120600,2004,0,0
4488543,A,A120700,2004,3,3
4488544,A,A120900,2004,0,0
4488545,A,A121000,2004,0,0
4488546,A,A121100,2004,24,0
4488547,A,A121300,2004,3,0
4488548,A,A121400,2004,3,0
4488549,A,A121500,2004,0,0
4488550,A,A121600,2004,9,3
4488551,A,A121700,2004,3,30
4488552,A,A121800,2004,0,0
4488553,A,A121900,2004,6,0
4488554,A,A122000,2004,6,0
4488555,A,A122100,2004,3,0
4488556,A,A122200,2004,3,0
4488557,A,A122300,2004,6,0
4488558,A,A122500,2004,0,0
4488559,A,A122600,2004,3,0
4488560,A,A122700,2004,0,0
4488561,A,A122800,2004,0,0
4488562,A,A122900,2004,0,0
4488563,A,A123000,2004,3,0
4488564,A,A123200,2004,6,0
4488565,A,A123300,2004,0,21
4488566,A,A123400,2004,3,0
4488567,A,A123500,2004,3,0
4488568,A,A123700,2004,3,0
4488569,A,A123900,2004,0,0
4488570,A,A124100,2004,3,6
4488571,A,A124200,2004,6,9
4488572,A,A124300,2004,3,0
4488573,A,A124400,2004,0,0
4488574,A,A124500,2004,0,0
4488575,A,A124700,2004,12,35
4488576,A,A124800,2004,3,3
4488577,A,A124900,2004,6,45
4488578,A,A125000,2004,3,3
4488579,A,A125100,2004,3,0
4488580,A,A125200,2004,3,3
4488581,A,A125300,2004,0,0
4488582,A,A125600,2004,0,0
4488583,A,A125700,2004,3,0
4488584,A,A125800,2004,3,0
4488585,A,A125900,2004,3,3
4488586,A,A126000,2004,3,9
4488587,A,A126100,2004,3,0
4488588,A,A126200,2004,6,0
4488589,A,A126300,2004,3,0
4488590,A,A126500,2004,0,0
4488591,A,A126600,2004,6,0
4488592,A,A126700,2004,3,3
4488593,A,A126800,2004,6,0
4488594,A,A126900,2004,6,0
4488595,A,A127000,2004,3,6
4488596,A,A127400,2004,3,0
4488597,A,A127500,2004,3,20
4488598,A,A127600,2004,18,30
4488599,A,A127700,2004,3,3
4488600,A,A127800,2004,0,12
4488601,A,A127900,2004,3,0
4488602,A,A128000,2004,9,0
4488603,A,A128100,2004,0,0
4488604,A,A128200,2004,3,0
4488605,A,A128300,2004,3,0
4488606,A,A128400,2004,6,0
4488607,A,A128600,2004,3,0
4488608,A,A128700,2004,0,6
4488609,A,A128800,2004,0,0
4488610,A,A128900,2004,0,0
4488611,A,A129100,2004,3,0
4488612,A,A129300,2004,0,0
4488613,A,A129400,2004,3,6
4488614,A,A129500,2004,0,3
4488615,A,A129600,2004,6,6
4488616,A,A129700,2004,6,0
4488617,A,A129900,2004,0,0
4488618,A,A130000,2004,24,35
4488619,A,A130200,2004,3,0
4488620,A,A130600,2004,0,0
4488621,A,A130700,2004,3,0
4488622,A,A130800,2004,6,0
4488623,A,A130900,2004,3,0
4488624,A,A131000,2004,3,0
4488625,A,A131100,2004,3,0
4488626,A,A131200,2004,3,0
4488627,A,A131300,2004,0,3
4488628,A,A131600,2004,0,0
4488629,A,A131700,2004,0,6
4488630,A,A131800,2004,3,0
4488631,A,A132000,2004,0,0
4488632,A,A132200,2004,0,0
4488633,A,A132400,2004,3,0
4488634,A,A132500,2004,0,0
4488635,A,A132700,2004,6,0
4488636,A,A132800,2004,6,0
4488637,A,A132900,2004,0,0
4488638,A,A133000,2004,3,0
4488639,A,A133100,2004,3,0
4488640,A,A133200,2004,12,6
4488641,A,A133300,2004,33,65
4488642,A,A133500,2004,6,3
4488643,A,A133600,2004,3,0
4488644,A,A133700,2004,6,0
4488645,A,A133900,2004,0,12
4488646,A,A134000,2004,3,0
4488647,A,A134100,2004,3,0
4488648,A,A134200,2004,3,0
4488649,A,A134300,2004,0,0
4488650,A,A134400,2004,6,0
4488651,A,A134500,2004,6,0
4488652,A,A134600,2004,3,0
4488653,A,A134700,2004,0,0
4488654,A,A135400,2004,3,0
4488655,A,A135500,2004,3,0
4488656,A,A135600,2004,3,0
4488657,A,A135700,2004,6,0
4488658,A,A135800,2004,0,0
4488659,A,A135900,2004,0,0
4488660,A,A136000,2004,9,110
4488661,A,A136100,2004,0,0
4488662,A,A136200,2004,0,0
4488663,A,A136400,2004,15,0
4488664,A,A136500,2004,3,3
4488665,A,A136600,2004,0,9
4488666,A,A136700,2004,0,0
4488667,A,A136800,2004,0,0
4488668,A,A136900,2004,3,0
4488669,A,A137000,2004,3,0
4488670,A,A137300,2004,0,0
4488671,A,A137400,2004,3,0
4488672,A,A137500,2004,3,0
4488673,A,A137600,2004,3,0
4488674,A,A137800,2004,3,0
4488675,A,A137900,2004,0,0
4488676,A,A138200,2004,3,0
4488677,A,A138300,2004,3,0
4488678,A,A138400,2004,3,0
4488679,A,A138500,2004,9,3
4488680,A,A138600,2004,3,0
4740438,A,A100100,2003,93,130
4740439,A,A100200,2003,198,180
4740440,A,A100300,2003,36,21
4740441,A,A100400,2003,66,65
4740442,A,A100500,2003,57,65
4740443,A,A100600,2003,24,9
4740444,A,A100700,2003,45,75
4740445,A,A100800,2003,33,140
4740446,A,A100900,2003,72,30
4740447,A,A101000,2003,39,18
4740448,A,A101100,2003,33,25
4740449,A,A101200,2003,102,9
4740450,A,A101300,2003,96,25
4740451,A,A101400,2003,54,21
4740452,A,A101500,2003,66,21
4740453,A,A101600,2003,54,30
4740454,A,A101700,2003,78,25
4740455,A,A101800,2003,63,45
4740456,A,A101900,2003,72,40
4740457,A,A102000,2003,105,25
4740458,A,A102100,2003,51,15
4740459,A,A102200,2003,105,150
4740460,A,A102300,2003,138,100
4740461,A,A102400,2003,39,50
4740462,A,A102500,2003,51,30
4740463,A,A102600,2003,96,60
4740464,A,A102700,2003,66,30
4740465,A,A102800,2003,36,190
4740466,A,A102900,2003,57,21
4740467,A,A103000,2003,27,40
4740468,A,A103100,2003,72,270
4740469,A,A103200,2003,81,40
4740470,A,A103300,2003,60,40
4740471,A,A103400,2003,72,120
4740472,A,A103500,2003,51,80
4740473,A,A103600,2003,48,15
4740474,A,A103700,2003,12,6
4740475,A,A103800,2003,6,6
4740476,A,A103900,2003,6,0
4740477,A,A104000,2003,33,45
4740478,A,A104100,2003,90,45
4740479,A,A104200,2003,9,6
4740480,A,A104300,2003,6,0
4740481,A,A104400,2003,21,12
4740482,A,A104500,2003,9,3
4740483,A,A104600,2003,12,6
4740484,A,A104700,2003,102,50
4740485,A,A104800,2003,258,210
4740486,A,A104900,2003,198,85
4740487,A,A105000,2003,9,6
4740488,A,A105100,2003,117,90
4740489,A,A105200,2003,18,25
4740490,A,A105300,2003,114,60
4740491,A,A105400,2003,345,210
4740492,A,A105500,2003,33,95
4740493,A,A105600,2003,51,6
4740494,A,A105700,2003,63,45
4740495,A,A105800,2003,3,0
4740496,A,A105900,2003,9,6
4740497,A,A106000,2003,12,0
4740498,A,A106100,2003,9,0
4740499,A,A106200,2003,6,0
4740500,A,A106300,2003,66,35
4740501,A,A106400,2003,3,0
4740502,A,A106500,2003,9,3
4740503,A,A106600,2003,15,0
4740504,A,A106700,2003,57,35
4740505,A,A106800,2003,3,0
4740506,A,A106900,2003,21,9
4740507,A,A107000,2003,3,3
4740508,A,A107100,2003,30,18
4740509,A,A107200,2003,12,6
4740510,A,A107300,2003,9,0
4740511,A,A107400,2003,3,0
4740512,A,A107500,2003,3,0
4740513,A,A107600,2003,21,15
4740514,A,A107700,2003,51,30
4740515,A,A107800,2003,240,140
4740516,A,A107900,2003,12,70
4740517,A,A108000,2003,75,30
4740518,A,A108100,2003,6,0
4740519,A,A108200,2003,0,0
4740520,A,A108300,2003,9,3
4740521,A,A108400,2003,18,6
4740522,A,A108500,2003,66,25
4740523,A,A108600,2003,198,150
4740524,A,A108700,2003,15,15
4740525,A,A108800,2003,24,25
4740526,A,A108900,2003,18,30
4740527,A,A109000,2003,117,75
4740528,A,A109100,2003,465,500
4740529,A,A109200,2003,318,270
4740530,A,A109300,2003,75,95
4740531,A,A109400,2003,375,240
4740532,A,A109500,2003,165,110
4740533,A,A109600,2003,51,30
4740534,A,A109700,2003,165,120
4740535,A,A109800,2003,102,30
4740536,A,A109900,2003,15,0
4740537,A,A110000,2003,3,0
4740538,A,A110100,2003,12,12
4740539,A,A110200,2003,192,110
4740540,A,A110300,2003,3,0
4740541,A,A110400,2003,288,150
4740542,A,A110500,2003,51,18
4740543,A,A110700,2003,180,190
4740544,A,A110800,2003,138,45
4740545,A,A110900,2003,69,90
4740546,A,A111100,2003,33,40
4740547,A,A111200,2003,204,120
4740548,A,A111300,2003,42,9
4740549,A,A111400,2003,27,21
4740550,A,A111500,2003,75,140
4740551,A,A111600,2003,150,65
4740552,A,A111700,2003,12,30
4740553,A,A111800,2003,24,18
4740554,A,A111900,2003,15,6
4740555,A,A112000,2003,6,0
4740556,A,A112100,2003,78,30
4740557,A,A112200,2003,9,9
4740558,A,A112300,2003,78,140
4740559,A,A112400,2003,18,18
4740560,A,A112500,2003,60,30
4740561,A,A112600,2003,54,9
4740562,A,A112700,2003,0,0
4740563,A,A112800,2003,3,0
4740564,A,A112900,2003,0,0
4740565,A,A113000,2003,6,3
4740566,A,A113100,2003,0,0
4740567,A,A113200,2003,48,50
4740568,A,A113300,2003,6,3
4740569,A,A113400,2003,51,18
4740570,A,A113500,2003,36,35
4740571,A,A113600,2003,6,0
4740572,A,A113700,2003,18,3
4740573,A,A113800,2003,15,12
4740574,A,A113900,2003,6,3
4740575,A,A114000,2003,6,0
4740576,A,A114100,2003,12,0
4740577,A,A114200,2003,21,50
4740578,A,A114300,2003,6,12
4740579,A,A114400,2003,0,0
4740580,A,A114500,2003,6,0
4740581,A,A114600,2003,3,0
4740582,A,A114700,2003,75,90
4740583,A,A114800,2003,12,6
4740584,A,A114900,2003,6,0
4740585,A,A115000,2003,48,45
4740586,A,A115100,2003,0,0
4740587,A,A115300,2003,27,6
4740588,A,A115400,2003,0,0
4740589,A,A115500,2003,30,15
4740590,A,A115600,2003,30,30
4740591,A,A115800,2003,3,0
4740592,A,A115900,2003,15,60
4740593,A,A116000,2003,3,9
4740594,A,A116100,2003,93,130
4740595,A,A116200,2003,6,0
4740596,A,A116300,2003,21,50
4740597,A,A116400,2003,66,35
4740598,A,A116500,2003,3,0
4740599,A,A116600,2003,9,110
4740600,A,A116700,2003,6,9
4740601,A,A116800,2003,3,0
4740602,A,A116900,2003,3,0
4740603,A,A117000,2003,93,240
4740604,A,A117100,2003,18,3
4740605,A,A117200,2003,0,0
4740606,A,A117300,2003,3,0
4740607,A,A117400,2003,3,0
4740608,A,A117600,2003,0,0
4740609,A,A117700,2003,0,3
4740610,A,A117900,2003,0,0
4740611,A,A118000,2003,27,45
4740612,A,A118200,2003,3,0
4740613,A,A118400,2003,0,100
4740614,A,A118600,2003,6,100
4740615,A,A118700,2003,3,0
4740616,A,A118800,2003,3,50
4740617,A,A118900,2003,6,0
4740618,A,A119000,2003,0,0
4740619,A,A119200,2003,6,9
4740620,A,A119400,2003,0,0
4740621,A,A119500,2003,3,0
4740622,A,A119600,2003,3,0
4740623,A,A119700,2003,3,0
4740624,A,A120000,2003,0,0
4740625,A,A120100,2003,9,18
4740626,A,A120200,2003,12,85
4740627,A,A120300,2003,6,0
4740628,A,A120500,2003,0,0
4740629,A,A120700,2003,6,3
4740630,A,A120900,2003,0,0
4740631,A,A121100,2003,21,0
4740632,A,A121300,2003,3,0
4740633,A,A121500,2003,3,0
4740634,A,A121600,2003,3,3
4740635,A,A121700,2003,3,30
4740636,A,A121800,2003,0,0
4740637,A,A121900,2003,0,0
4740638,A,A122000,2003,3,0
4740639,A,A122100,2003,3,0
4740640,A,A122200,2003,6,0
4740641,A,A122300,2003,3,0
4740642,A,A122500,2003,0,0
4740643,A,A122600,2003,3,0
4740644,A,A122700,2003,3,0
4740645,A,A122800,2003,3,0
4740646,A,A122900,2003,0,0
4740647,A,A123000,2003,3,0
4740648,A,A123200,2003,3,3
4740649,A,A123300,2003,0,21
4740650,A,A123400,2003,0,0
4740651,A,A123500,2003,0,0
4740652,A,A123700,2003,3,0
4740653,A,A123800,2003,6,0
4740654,A,A123900,2003,3,0
4740655,A,A124100,2003,3,3
4740656,A,A124200,2003,0,9
4740657,A,A124300,2003,0,0
4740658,A,A124400,2003,0,0
4740659,A,A124700,2003,12,40
4740660,A,A124800,2003,3,0
4740661,A,A124900,2003,6,15
4740662,A,A125000,2003,3,3
4740663,A,A125100,2003,3,0
4740664,A,A125200,2003,6,0
4740665,A,A125300,2003,0,0
4740666,A,A125700,2003,3,0
4740667,A,A125800,2003,0,0
4740668,A,A125900,2003,3,0
4740669,A,A126000,2003,3,9
4740670,A,A126100,2003,3,0
4740671,A,A126200,2003,0,0
4740672,A,A126300,2003,3,0
4740673,A,A126400,2003,3,0
4740674,A,A126500,2003,0,0
4740675,A,A126600,2003,6,0
4740676,A,A126700,2003,0,0
4740677,A,A126800,2003,3,3
4740678,A,A126900,2003,3,0
4740679,A,A127000,2003,0,15
4740680,A,A127400,2003,0,3
4740681,A,A127500,2003,3,15
4740682,A,A127600,2003,15,21
4740683,A,A127700,2003,3,6
4740684,A,A128000,2003,15,0
4740685,A,A128100,2003,0,0
4740686,A,A128200,2003,6,0
4740687,A,A128300,2003,3,3
4740688,A,A128400,2003,3,0
4740689,A,A128600,2003,3,0
4740690,A,A128700,2003,0,0
4740691,A,A128800,2003,3,0
4740692,A,A128900,2003,3,0
4740693,A,A129000,2003,0,0
4740694,A,A129100,2003,3,0
4740695,A,A129300,2003,0,0
4740696,A,A129400,2003,3,6
4740697,A,A129600,2003,3,6
4740698,A,A129900,2003,3,0
4740699,A,A130000,2003,27,25
4740700,A,A130100,2003,3,0
4740701,A,A130200,2003,0,0
4740702,A,A130600,2003,0,0
4740703,A,A130700,2003,6,0
4740704,A,A130800,2003,0,9
4740705,A,A130900,2003,0,0
4740706,A,A131000,2003,3,0
4740707,A,A131100,2003,3,0
4740708,A,A131200,2003,0,3
4740709,A,A131300,2003,6,0
4740710,A,A131700,2003,3,3
4740711,A,A131800,2003,3,0
4740712,A,A132200,2003,0,0
4740713,A,A132400,2003,3,3
4740714,A,A132500,2003,0,0
4740715,A,A132700,2003,3,0
4740716,A,A132800,2003,0,0
4740717,A,A132900,2003,0,0
4740718,A,A133000,2003,3,0
4740719,A,A133100,2003,3,0
4740720,A,A133200,2003,6,0
4740721,A,A133300,2003,39,65
4740722,A,A133500,2003,3,0
4740723,A,A133700,2003,6,6
4740724,A,A133900,2003,3,0
4740725,A,A134000,2003,3,3
4740726,A,A134200,2003,6,12
4740727,A,A134300,2003,0,0
4740728,A,A134400,2003,3,0
4740729,A,A134500,2003,3,0
4740730,A,A134600,2003,0,0
4740731,A,A134700,2003,0,0
4740732,A,A135100,2003,0,0
4740733,A,A135300,2003,3,0
4740734,A,A135500,2003,3,0
4740735,A,A135700,2003,6,0
4740736,A,A135900,2003,0,0
4740737,A,A136000,2003,6,75
4740738,A,A136100,2003,0,0
4740739,A,A136400,2003,18,3
4740740,A,A136500,2003,3,6
4740741,A,A136600,2003,0,12
4740742,A,A136800,2003,0,0
4740743,A,A136900,2003,3,3
4740744,A,A137400,2003,3,0
4740745,A,A137500,2003,6,0
4740746,A,A137800,2003,0,0
4740747,A,A137900,2003,0,0
4740748,A,A138100,2003,3,0
4740749,A,A138300,2003,3,0
4740750,A,A138400,2003,6,0
4740751,A,A138500,2003,6,0
4740752,A,A138700,2003,9,0
4740753,A,A138800,2003,3,0
4740754,A,A139000,2003,0,0
4740755,A,A139200,2003,3,0
4740756,A,A139300,2003,3,0
4740757,A,A139400,2003,3,0
4740758,A,A139500,2003,0,0
4740759,A,A139600,2003,3,0
4740760,A,A139800,2003,0,0
4740761,A,A140000,2003,9,3
4740762,A,A140200,2003,3,0
4740763,A,A140300,2003,3,0
4740764,A,A140400,2003,3,0
4740765,A,A140500,2003,3,0
4740766,A,A140700,2003,0,0
4740767,A,A140800,2003,6,0
4740768,A,A140900,2003,3,3
4740769,A,A141000,2003,3,0
4740770,A,A141100,2003,3,0
4983925,A,A100100,2002,102,170
4983926,A,A100200,2002,204,190
4983927,A,A100300,2002,48,30
4983928,A,A100400,2002,63,60
4983929,A,A100500,2002,54,75
4983930,A,A100600,2002,21,12
4983931,A,A100700,2002,45,70
4983932,A,A100800,2002,33,130
4983933,A,A100900,2002,72,21
4983934,A,A101000,2002,39,12
4983935,A,A101100,2002,33,45
4983936,A,A101200,2002,102,12
4983937,A,A101300,2002,108,35
4983938,A,A101400,2002,54,15
4983939,A,A101500,2002,63,15
4983940,A,A101600,2002,57,40
4983941,A,A101700,2002,78,35
4983942,A,A101800,2002,63,50
4983943,A,A101900,2002,69,60
4983944,A,A102000,2002,108,45
